fatalisation		.+ation$
opacification		.+ation$
argentation		.+ation$
minimisation		.+ation$
édulcoration		.+ation$
ségrégation		.+ation$
arabisation		.+ation$
édénisation		.+ation$
configuration		.+ation$
copolymérisation		.+ation$
complexation		.+ation$
castramétation		.+ation$
réaffectation		.+ation$
exultation		.+ation$
complexification		.+ation$
homogénéisation		.+ation$
mexicanisation		.+ation$
immigration		.+ation$
accaparation		.+ation$
récusation		.+ation$
suradministration		.+ation$
catégorisation		.+ation$
désexualisation		.+ation$
défibrination		.+ation$
balkanisation		.+ation$
retransformation		.+ation$
solidification		.+ation$
verbalisation		.+ation$
évacuation		.+ation$
amalgamation		.+ation$
prussification		.+ation$
refamiliarisation		.+ation$
suffixation		.+ation$
excavation		.+ation$
octaviation		.+ation$
cassation		.+ation$
nominalisation		.+ation$
prismatisation		.+ation$
réconfortation		.+ation$
enforestation		.+ation$
trépanation		.+ation$
occupation		.+ation$
dépulpation		.+ation$
obtempération		.+ation$
consolidation		.+ation$
plantation		.+ation$
imitation		.+ation$
votation		.+ation$
denticulation		.+ation$
décapitation		.+ation$
cristallisation		.+ation$
sulfurisation		.+ation$
lévigation		.+ation$
signalisation		.+ation$
caustification		.+ation$
procréation		.+ation$
affination		.+ation$
fermentation		.+ation$
annellation		.+ation$
sulfitation		.+ation$
dissipation		.+ation$
mondanisation		.+ation$
flagellation		.+ation$
somatisation		.+ation$
axiomatisation		.+ation$
forfaitisation		.+ation$
instillation		.+ation$
cooptation		.+ation$
gutturalisation		.+ation$
osirification		.+ation$
recoloration		.+ation$
survirilisation		.+ation$
acétification		.+ation$
cohobation		.+ation$
culmination		.+ation$
implication		.+ation$
surmodulation		.+ation$
décristallisation		.+ation$
lutation		.+ation$
présentification		.+ation$
glaciation		.+ation$
lénification		.+ation$
déclination		.+ation$
préprogrammation		.+ation$
révocation		.+ation$
scandalisation		.+ation$
acromégalisation		.+ation$
extravasation		.+ation$
inclination		.+ation$
vulcanisation		.+ation$
péréquation		.+ation$
soviétisation		.+ation$
débaptisation		.+ation$
divinisation		.+ation$
infériorisation		.+ation$
modification		.+ation$
relation		.+ation$
revérification		.+ation$
démonétisation		.+ation$
infirmation		.+ation$
sustentation		.+ation$
technocratisation		.+ation$
discréditation		.+ation$
gradation		.+ation$
